,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
28690,21,2,6,0.0,9,0,0
13101,21,2,7,11.5,9,0,0
6628,21,2,20,0.0,6,0,0
18683,21,2,24,8.0,4,0,0
4716,21,2,7,11.0,5,0,0
16973,21,2,7,10.5,5,0,0
30786,21,2,9,0.0,9,0,0
36944,21,2,14,8.0,4,1,0
37011,21,2,16,8.0,20,0,0
26763,21,2,21,8.0,10,0,0
37599,21,2,54,8.0,9,1,0
12442,21,2,7,0.0,8,0,0
1294,21,2,9,0.0,8,0,0
22550,21,2,15,8.0,6,0,0
35505,21,2,10,0.0,0,0,0
6508,21,2,7,29.5,4,0,0
21650,21,2,7,8.0,12,0,0
38636,21,2,63,12.5,3,1,0
12382,21,2,35,13.5,14,1,0
29132,21,2,7,27.5,8,0,0
10508,21,2,21,8.5,7,0,0
25297,21,2,14,10.5,4,0,0
337,21,2,34,0.0,5,0,0
20946,21,2,32,8.0,6,0,0
39528,21,2,35,0.0,5,0,0
19493,21,2,14,11.0,2,0,0
29133,21,2,63,8.5,0,0,0
23914,21,2,35,0.0,4,1,0
28483,21,2,7,0.0,23,0,0
8675,21,2,6,0.0,5,0,0
13483,21,2,14,8.5,9,0,0
4954,21,2,14,0.0,9,0,0
20177,21,2,34,0.0,4,0,0
3813,21,2,10,8.0,9,0,0
4743,21,2,7,12.0,7,0,0
40762,21,2,10,0.0,3,1,0
21325,21,2,77,10.5,8,1,0
7920,21,2,24,8.0,19,0,0
24080,21,2,9,8.0,6,0,0
36219,21,2,5,8.0,4,0,0
30837,21,2,7,14.5,6,0,0
2313,21,2,46,13.5,0,0,0
39661,21,2,9,8.0,16,0,0
10737,21,2,11,8.0,5,0,0
12521,21,2,7,11.0,21,0,0
9736,21,2,24,8.0,5,0,0
38867,21,2,4,8.0,9,0,0
13495,21,2,11,0.0,0,0,0
17299,21,2,6,0.0,15,0,0
16267,21,2,7,8.5,9,0,0
7047,21,2,65,8.0,0,0,0
19596,21,2,64,8.0,0,0,0
2740,21,2,7,17.5,7,0,0
21274,21,2,6,0.0,19,0,0
29160,21,2,7,10.5,6,0,0
21065,21,2,21,12.0,9,0,0
17846,21,2,6,0.0,6,0,0
40585,21,2,7,14.0,15,0,0
15756,21,2,3,8.0,11,0,0
16447,21,2,21,12.0,18,0,0
36884,21,2,18,8.0,5,0,0
12863,21,2,10,8.0,4,0,0
29350,21,2,34,10.5,5,0,0
29115,21,2,7,13.5,13,0,0
2998,21,2,7,8.0,5,0,0
39616,21,2,40,8.0,3,1,0
29574,21,2,26,0.0,8,1,0
3643,21,2,14,0.0,0,0,0
11143,21,2,6,0.0,2,0,0
3513,21,2,7,0.0,3,0,0
2503,21,2,9,0.0,4,1,0
24480,21,2,28,13.0,8,1,0
32983,21,2,19,8.0,6,1,0
37378,21,2,22,8.0,9,0,0
39819,21,2,16,8.0,0,0,0
3627,21,1,4,0.0,0,0,1
1514,21,1,35,13.0,7,0,1
17214,21,1,21,8.0,8,0,1
19282,21,1,35,8.0,5,0,1
7008,21,1,14,8.0,5,0,1
33271,21,1,49,8.0,6,1,1
13438,21,1,20,11.5,8,1,1
36632,21,1,28,8.0,17,0,1
16225,21,1,13,8.0,15,0,1
24249,21,1,49,8.0,0,0,1
5616,21,1,14,0.0,4,0,1
31119,21,1,7,9.5,4,1,1
15148,21,1,34,12.0,5,0,1
10585,21,1,7,11.5,8,0,1
40451,21,1,3,0.0,0,0,1
27995,21,1,21,8.0,3,0,1
37957,21,1,21,8.0,9,1,1
5138,21,1,6,10.0,0,1,1
30299,21,1,49,8.0,9,1,1
38998,21,1,21,8.0,3,0,1
2205,21,1,84,16.0,0,0,1
33546,21,1,2,0.0,0,0,1
25881,21,1,6,10.0,0,1,1
10443,21,1,20,10.0,5,0,1
6527,21,1,15,11.5,6,0,1
18892,21,1,6,0.0,0,0,1
20591,21,1,7,8.0,7,0,1
23560,21,1,7,11.5,4,0,1
38125,21,1,4,10.5,0,1,1
34129,21,1,42,11.0,1,1,1
726,21,1,21,8.5,7,0,1
29970,21,1,13,12.0,5,0,1
31584,21,1,14,0.0,8,0,1
3253,21,1,8,8.0,6,0,1
11283,21,1,21,8.0,5,0,1
2314,21,1,48,8.0,0,0,1
28601,21,1,35,12.5,0,0,1
36136,21,1,35,8.0,5,1,1
27219,21,1,6,0.0,0,0,1
9854,21,1,14,13.5,9,0,1
18615,21,1,21,0.0,8,0,1
31926,21,1,4,0.0,0,0,1
38759,21,1,7,13.0,14,0,1
21344,21,1,21,8.5,6,0,1
21193,21,1,11,12.0,14,1,1
22298,21,1,49,8.0,3,1,1
9165,21,1,8,8.0,0,0,1
15449,21,1,7,0.0,14,0,1
25498,21,1,21,0.0,6,0,1
3945,21,1,48,8.5,3,1,1
19033,21,1,21,0.0,4,0,1
8078,21,1,28,8.0,10,0,0
24941,21,1,6,12.5,6,0,0
30136,21,1,21,8.0,13,0,0
7116,21,1,90,10.0,0,0,0
23851,21,1,17,0.0,10,0,0
30892,21,1,28,0.0,5,0,0
29446,21,1,4,0.0,4,1,0
24411,21,1,7,13.5,10,0,0
31554,21,1,20,12.5,8,0,0
26268,21,1,14,8.0,3,0,0
6916,21,1,55,8.5,2,1,0
10274,21,1,7,10.5,6,0,0
23559,21,1,33,14.5,5,1,0
26615,21,1,27,8.0,26,0,0
4609,21,1,5,12.5,9,0,0
37956,21,1,21,0.0,4,0,0
1242,21,1,7,16.0,4,0,0
5229,21,1,19,16.0,10,0,0
12595,21,1,9,8.0,0,1,0
34717,21,1,20,14.5,9,0,0
24260,21,1,38,11.5,0,0,0
31969,21,1,27,10.5,5,0,0
26678,21,1,14,10.5,18,0,0
27706,21,1,3,0.0,9,1,0
29947,21,1,11,8.0,20,0,0
475,21,1,21,10.5,5,0,0
23922,21,1,19,0.0,9,0,0
4739,21,1,63,12.5,10,1,0
2237,21,1,55,11.5,0,0,0
38031,21,1,21,8.0,5,0,0
18546,21,1,42,16.0,0,0,0
11129,21,1,21,0.0,2,0,0
609,21,1,14,8.5,4,0,0
3356,21,1,27,8.0,3,0,0
12864,21,1,7,21.0,7,0,0
29332,21,1,7,0.0,6,0,0
19064,21,1,6,0.0,9,0,0
36333,21,1,8,8.0,0,0,0
2522,21,1,48,8.5,0,0,0
18698,21,1,21,12.0,6,0,0
13589,21,1,21,8.0,9,1,0
13238,21,1,7,0.0,8,0,0
2761,21,1,20,11.0,4,0,0
4770,21,1,21,0.0,8,0,0
874,21,1,21,14.0,4,0,0
2406,21,1,7,0.0,13,0,0
13867,21,1,6,0.0,7,0,0
3257,21,1,77,11.0,0,0,0
15857,21,1,21,0.0,3,0,0
39050,21,1,7,12.0,16,0,0
34639,21,1,21,12.5,8,0,0
10397,21,1,7,10.5,7,0,0
13469,21,1,13,14.0,5,0,0
33501,21,1,21,11.5,5,0,0
27315,21,1,9,8.0,3,1,0
27942,21,1,62,10.0,0,0,0
33018,21,1,14,8.0,14,0,0
4202,21,1,21,0.0,11,0,0
36110,21,1,7,8.0,5,0,0
16705,21,1,14,12.5,5,0,0
39573,21,1,12,11.5,5,0,0
36234,21,1,6,8.0,5,0,0
5794,21,1,13,15.0,14,0,0
20257,21,1,12,0.0,8,0,0
14529,21,1,20,0.0,8,0,0
10117,21,1,11,8.5,6,0,0
38553,21,1,42,20.5,0,0,0
21888,21,1,7,9.5,5,0,0
2065,21,1,21,0.0,7,0,0
29572,21,1,5,11.0,7,0,0
31959,21,1,4,0.0,0,0,0
21283,21,1,6,10.5,5,0,0
12218,21,1,7,15.5,10,0,0
12104,21,1,33,22.0,6,0,0
659,21,1,36,8.0,7,0,0
35933,21,1,21,8.0,28,0,0
34854,21,1,20,14.5,12,0,0
35476,21,1,42,8.0,0,0,0
37068,21,1,48,11.0,0,0,0
18741,21,1,26,11.5,5,0,0
33387,21,1,7,11.0,7,0,0
35396,21,1,6,8.0,8,0,0
15487,21,1,35,8.0,6,1,0
4918,21,1,14,9.5,3,0,0
32462,21,1,60,8.5,0,0,0
8892,21,1,7,12.0,11,0,0
258,21,1,21,14.0,8,0,0
29383,21,1,21,8.0,5,0,0
28661,21,1,6,11.5,0,1,0
32027,21,1,7,8.5,4,0,0
16014,21,1,21,8.0,7,0,0
822,21,1,21,10.0,4,0,0
19179,21,1,7,8.0,5,0,0
23281,21,1,63,10.0,0,0,0
9080,21,1,35,11.0,1,1,0
2835,21,1,7,8.0,4,0,0
14673,21,1,49,18.0,0,0,0
16906,21,1,6,0.0,0,0,0
16503,21,1,21,0.0,11,1,0
18397,21,1,9,8.0,0,0,0
29945,21,1,49,14.0,0,0,0
5710,21,1,7,12.0,6,0,0
30263,21,1,21,12.0,6,1,0
35577,21,1,14,8.5,7,1,0
10917,21,1,14,0.0,7,0,0
12257,21,1,13,10.5,5,0,0
24514,21,1,13,8.0,3,0,0
20745,21,1,14,11.0,18,0,0
10998,21,1,13,0.0,7,0,0
35502,21,1,7,8.0,3,0,0
30234,21,1,21,9.5,4,0,0
20343,21,1,42,9.5,0,0,0
39404,21,1,63,8.0,0,0,0
25513,21,1,21,8.5,16,1,0
34923,21,1,6,8.0,5,1,0
27634,21,1,7,8.5,12,0,0
6641,21,1,7,8.0,4,0,0
37704,21,1,62,10.5,0,0,0
2799,21,1,63,8.0,0,1,0
20549,21,1,6,8.0,0,1,0
28416,21,1,35,8.0,7,0,0
26102,21,1,21,10.5,3,0,0
36718,21,1,14,0.0,4,0,0
20852,21,1,7,8.5,8,0,0
19209,21,1,35,8.5,0,0,0
10296,21,1,4,8.5,28,1,0
25200,21,1,7,12.5,6,0,0
3641,21,1,21,10.5,8,0,0
32055,21,1,7,0.0,14,0,0
14,21,1,6,11.5,4,0,0
20288,21,1,7,10.5,5,0,0
35981,21,1,19,14.5,10,0,0
37879,21,1,7,8.0,5,0,0
2246,21,1,20,0.0,44,0,0
38267,21,1,7,10.0,3,0,0
4968,21,1,4,0.0,0,0,0
1255,21,1,20,10.5,5,0,0
10388,21,1,35,8.0,7,1,0
33987,21,1,21,13.5,17,0,0
36819,21,1,7,0.0,2,0,0
26041,21,1,4,0.0,3,1,0
30960,21,1,76,12.0,0,0,0
17851,21,1,49,10.5,0,0,0
7898,21,1,14,12.0,15,0,0
10880,21,1,5,11.0,0,1,0
5893,21,1,21,8.5,3,0,0
15311,21,1,20,11.5,5,0,0
14401,21,1,6,10.0,4,0,0
19328,21,1,7,0.0,9,0,0
6492,21,1,6,11.5,4,0,0
25769,21,1,20,8.0,5,0,0
37169,21,1,77,12.5,7,1,0
16176,21,1,6,8.0,14,0,0
17510,21,1,42,8.0,0,0,0
37755,21,1,6,18.5,32,1,0
29037,21,1,21,0.0,4,1,0
11924,21,1,21,0.0,4,1,0
7255,21,1,35,8.0,3,1,0
29832,21,1,35,8.0,5,1,0
6823,21,1,84,25.0,7,1,0
36730,21,1,8,11.0,8,0,0
8247,21,1,14,8.0,9,0,0
22768,21,1,21,11.0,10,0,0
2298,21,1,14,16.0,18,0,0
19473,21,1,35,8.0,8,0,0
5882,21,1,34,10.5,3,0,0
30129,21,1,23,13.5,10,0,0
10387,21,1,22,13.0,4,1,0
12113,21,1,14,10.0,6,0,0
3474,21,1,3,0.0,0,0,0
20794,21,1,9,8.0,7,1,0
8664,21,1,35,8.0,4,0,0
10052,21,1,21,13.0,7,0,0
19768,21,1,8,13.5,10,0,0
36912,21,1,14,8.0,11,0,0
8098,21,1,77,14.5,0,0,0
29742,21,1,5,0.0,0,0,0
13182,21,1,14,0.0,3,0,0
1064,21,1,21,8.0,3,0,0
36111,21,1,7,13.0,5,0,0
31290,21,1,33,10.0,4,0,0
32085,21,1,12,0.0,13,0,0
37512,21,1,77,11.0,0,0,0
39412,21,1,45,8.0,6,1,0
23916,21,1,21,10.5,7,0,0
7410,21,1,21,8.0,5,1,0
40689,21,1,6,0.0,5,0,0
13151,21,1,28,13.0,6,0,0
12027,21,1,21,8.5,7,0,0
13261,21,1,7,15.0,10,0,0
30841,21,1,20,12.0,4,0,0
37423,21,1,12,11.5,6,0,0
24801,21,1,7,8.0,16,0,0
35670,21,1,35,11.0,0,0,0
11767,21,1,6,12.0,7,0,0
5017,21,1,20,10.5,13,0,0
13104,21,1,13,8.5,5,0,0
22397,21,1,78,12.5,0,0,0
22183,21,1,1,11.0,5,0,0
19005,21,1,5,0.0,5,1,0
4583,21,1,7,14.0,7,0,0
2100,21,1,14,8.0,7,0,0
4274,21,1,21,11.0,7,0,0
7146,21,1,21,8.0,7,0,0
5159,21,1,35,8.0,5,0,0
21234,21,1,14,0.0,3,0,0
5765,21,1,8,8.0,8,0,0
19782,21,1,7,11.5,7,0,0
27917,21,1,28,11.0,7,0,0
36266,21,1,7,8.0,24,0,0
35345,21,1,20,0.0,34,0,0
16155,21,1,14,8.0,38,0,0
10149,21,1,56,10.0,0,1,0
39682,21,1,14,12.5,7,0,0
8940,21,1,21,11.0,24,0,0
39509,21,1,63,12.5,0,0,0
457,21,1,20,0.0,4,0,0
5518,21,1,28,0.0,8,0,0
27157,21,1,28,8.0,9,1,0
12074,21,1,3,11.0,4,0,0
40452,21,1,18,13.5,37,0,0
21121,21,1,64,8.0,9,1,0
38868,21,1,21,0.0,5,0,0
5847,21,1,19,12.0,12,1,0
37978,21,1,20,0.0,4,1,0
3145,21,1,21,10.5,4,1,0
35456,21,1,7,13.0,15,0,0
8854,21,1,7,0.0,4,0,0
7588,21,1,55,8.0,8,1,0
15214,21,1,7,11.5,7,0,0
17574,21,1,3,0.0,4,1,0
4189,21,1,19,31.0,12,0,0
29602,21,1,63,8.5,0,0,0
7107,5,4,35,8.0,4,0,1
17092,5,4,29,8.0,3,0,1
13049,5,4,12,0.0,12,0,1
7909,5,4,30,0.0,6,1,1
11952,5,4,27,0.0,3,1,1
2959,5,4,21,0.0,8,1,1
15501,5,4,21,0.0,9,0,1
25703,5,4,14,8.0,15,0,1
4115,5,4,9,8.0,8,0,1
19015,5,4,14,0.0,8,0,1
8134,5,4,35,8.0,2,0,1
8789,5,4,13,0.0,7,0,1
39980,5,4,21,0.0,2,1,1
17321,5,4,35,8.0,5,0,1
20703,5,4,21,0.0,7,0,1
8946,5,4,14,0.0,11,0,1
37783,5,4,36,8.0,3,0,1
13,5,4,7,8.0,7,0,1
31907,5,4,28,0.0,11,1,1
20508,5,4,13,8.0,23,1,1
1647,5,4,28,0.0,0,0,1
34579,5,4,7,0.0,9,0,1
21572,5,4,6,8.0,2,0,1
25307,5,4,15,8.0,4,1,1
10593,5,4,34,8.0,6,1,1
2128,5,4,7,0.0,7,0,1
22566,5,4,26,8.0,3,0,1
26541,5,4,25,0.0,0,0,1
40562,5,4,20,0.0,20,0,1
30818,5,4,62,8.0,0,0,1
8388,5,4,21,0.0,6,0,1
31712,5,4,41,0.0,10,0,1
30224,5,4,21,8.0,10,0,1
39011,5,4,24,0.0,3,1,1
27584,5,4,21,0.0,4,0,1
36955,5,4,14,8.0,2,0,1
40151,5,4,48,0.0,3,1,1
25514,5,4,12,8.0,8,0,1
8743,5,4,32,0.0,5,0,1
25423,5,4,21,0.0,7,1,1
1447,5,4,21,8.0,5,1,1
18543,5,4,24,0.0,10,1,1
38619,5,4,63,8.0,0,0,1
24238,5,4,7,0.0,14,0,1
21914,5,4,37,0.0,3,0,1
28149,5,4,4,8.0,16,0,1
4306,5,4,21,0.0,4,1,1
36625,5,4,21,0.0,4,0,1
7041,5,4,21,8.0,6,0,1
6560,5,4,84,8.0,4,1,1
17842,5,4,13,0.0,5,0,1
19003,5,4,14,0.0,7,1,1
34350,5,4,5,8.0,39,0,1
22504,5,4,42,8.0,7,0,1
13911,5,4,25,0.0,0,0,1
28402,5,4,21,0.0,3,0,1
15793,5,4,26,0.0,13,1,1
35146,5,4,21,0.0,5,1,1
19704,5,4,28,0.0,4,0,1
4369,5,4,34,8.0,5,0,1
12930,5,4,21,8.0,4,1,1
4434,5,4,7,8.0,3,0,1
4326,5,4,24,0.0,0,0,1
39,5,4,7,0.0,8,0,1
38043,5,4,49,0.0,4,1,1
18308,5,4,39,0.0,3,0,1
19034,5,4,35,0.0,13,0,1
31028,5,4,15,0.0,5,0,1
3530,5,4,28,8.0,3,0,1
20262,5,4,21,8.0,8,1,1
3953,5,4,5,0.0,8,0,1
17318,5,4,14,0.0,2,0,1
32590,5,4,7,8.0,5,0,1
13532,5,4,8,8.0,6,0,1
28688,5,4,7,0.0,11,0,1
23600,5,4,77,8.0,5,1,0
4346,5,4,7,8.0,15,0,0
31894,5,4,8,8.0,12,0,0
800,5,4,7,0.0,6,0,0
24422,5,4,6,8.0,4,0,0
19608,5,4,28,0.0,6,1,0
30618,5,4,30,8.0,0,0,0
32792,5,4,35,0.0,11,1,0
3596,5,4,21,0.0,14,0,0
16923,5,4,21,0.0,6,1,0
27699,5,4,24,0.0,4,0,0
1580,5,4,32,8.0,5,1,0
23317,5,4,44,8.0,8,1,0
29820,5,4,46,0.0,4,0,0
17545,5,4,14,8.0,4,0,0
1746,5,4,30,8.0,7,1,0
10576,5,4,8,8.0,14,0,0
26987,5,4,2,0.0,5,0,0
30006,5,4,24,0.0,10,0,0
14030,5,4,5,8.0,6,0,0
26626,5,4,6,0.0,7,0,0
21760,5,4,41,8.0,7,0,0
3129,5,4,24,0.0,6,1,0
31018,5,4,37,0.0,6,1,0
28775,5,4,7,8.0,9,0,0
2873,5,4,21,8.0,7,1,0
2677,5,4,20,0.0,8,0,0
34607,5,4,6,8.0,8,0,0
15533,5,4,36,8.0,4,0,0
11389,5,4,8,8.0,6,0,0
34317,5,4,26,8.0,0,1,0
30656,5,4,14,0.0,9,0,0
27389,5,4,49,0.0,5,0,0
972,5,4,20,8.0,4,1,0
11101,5,4,22,0.0,0,0,0
10573,5,4,2,0.0,5,0,0
13224,5,4,28,8.0,6,0,0
6065,5,4,7,8.0,6,0,0
16206,5,4,20,0.0,9,0,0
40012,5,4,14,8.0,12,0,0
17242,5,4,7,0.0,15,0,0
16893,5,4,12,8.0,13,0,0
34123,5,4,7,0.0,7,0,0
17018,5,4,13,8.0,8,0,0
2277,5,4,21,0.0,4,0,0
32417,5,4,56,8.0,8,1,0
39608,5,4,6,0.0,5,0,0
32710,5,4,26,0.0,2,1,0
9580,5,4,24,0.0,34,1,0
33703,5,4,13,0.0,14,0,0
23780,5,4,6,0.0,10,0,0
37306,5,4,2,8.0,5,0,0
39047,5,4,21,8.0,6,0,0
39885,5,4,9,0.0,12,0,0
4709,5,4,6,8.0,6,0,0
19899,5,4,21,8.0,10,0,0
7049,5,4,5,0.0,12,0,0
25609,5,4,41,8.0,5,0,0
6489,5,4,21,8.0,8,0,0
5935,5,4,77,8.0,15,1,0
39185,5,4,7,8.0,7,0,0
9157,5,4,28,0.0,4,0,0
37467,5,4,35,8.0,15,0,0
25649,5,4,23,0.0,4,1,0
35748,5,4,41,0.0,5,1,0
39470,5,4,22,0.0,6,1,0
22593,5,4,42,0.0,5,0,0
14330,5,4,6,0.0,4,0,0
7600,5,4,49,8.0,6,0,0
30834,5,4,28,0.0,5,1,0
38188,5,4,21,8.0,21,0,0
14120,5,4,28,0.0,0,0,0
29339,5,4,28,0.0,5,1,0
18157,5,4,42,0.0,2,1,0
8140,5,4,6,8.0,6,0,0
17903,5,4,56,8.0,7,0,0
34980,5,4,9,8.0,12,0,0
14087,5,4,27,0.0,0,0,0
23798,5,4,26,0.0,3,1,0
8453,5,4,30,8.0,14,0,0
2072,5,4,13,0.0,29,0,0
10461,5,4,43,8.0,4,1,0
3524,5,4,25,0.0,3,1,0
40294,5,4,21,0.0,12,0,0
36968,5,4,36,0.0,4,0,0
38872,5,4,26,0.0,0,0,0
443,5,4,14,0.0,5,0,0
23697,5,4,35,0.0,8,1,0
13047,5,4,69,8.0,0,0,0
4013,5,4,13,0.0,7,0,0
38002,5,4,14,8.0,10,0,0
2485,5,4,17,0.0,10,0,0
16113,5,4,77,8.0,7,1,0
38850,5,4,7,8.0,3,0,0
33145,5,4,34,8.0,3,1,0
3046,5,4,27,0.0,3,1,0
6758,5,4,18,8.0,4,0,0
4906,5,4,14,0.0,8,0,0
10375,5,4,14,0.0,30,0,0
23272,5,4,35,0.0,14,0,0
27454,5,4,7,0.0,7,0,0
30358,5,4,7,8.0,8,0,0
24113,5,4,60,8.0,14,0,0
862,5,4,5,0.0,5,0,0
1070,5,4,41,0.0,8,0,0
11758,5,4,24,0.0,11,1,0
8168,5,4,22,0.0,5,1,0
1120,5,4,28,0.0,3,1,0
21001,5,4,28,0.0,6,0,0
13019,5,4,44,8.0,6,1,0
14947,5,4,27,8.0,7,1,0
17445,5,4,5,8.0,2,0,0
3855,5,4,35,8.0,8,0,0
19975,5,4,44,8.0,5,0,0
2311,5,4,25,0.0,13,0,0
9309,5,4,21,8.0,9,1,0
38954,5,4,35,0.0,5,0,0
39927,5,4,7,8.0,18,0,0
26013,5,4,21,0.0,21,0,0
10266,5,4,35,0.0,9,0,0
37466,5,4,19,0.0,3,0,0
1397,5,4,20,8.0,13,1,0
403,5,4,49,0.0,5,1,0
10738,5,4,21,8.0,6,0,0
5756,5,4,14,8.0,4,1,0
11287,5,4,6,8.0,5,0,0
36147,5,4,35,0.0,4,0,0
5457,5,4,22,0.0,0,0,0
34437,5,4,53,0.0,13,0,0
10694,5,4,35,0.0,3,0,0
14963,5,4,59,8.0,9,0,0
18694,5,4,21,0.0,8,0,0
18872,5,4,63,8.0,5,1,0
31487,5,4,14,0.0,2,0,0
2662,5,4,41,0.0,7,0,0
7865,5,4,63,8.0,3,1,0
38972,5,4,14,0.0,3,0,0
36021,5,4,14,8.0,3,0,0
11107,5,4,7,0.0,8,1,0
34803,5,4,21,0.0,2,0,0
20753,5,4,58,8.0,6,1,0
35409,5,4,7,8.0,7,0,0
5622,5,4,77,8.0,0,0,0
27182,5,4,6,0.0,6,0,0
40211,5,4,21,0.0,6,0,0
28232,5,4,35,0.0,7,0,0
31504,5,4,9,8.0,4,0,0
20024,5,4,10,0.0,5,0,0
456,5,4,42,8.0,3,0,0
11792,5,4,3,8.0,7,0,0
32331,5,4,21,0.0,5,0,0
26445,5,4,5,8.0,3,0,0
1291,5,4,49,8.0,4,0,0
11815,5,4,49,0.0,6,0,0
25701,5,4,67,8.0,0,0,0
15391,5,4,7,8.0,8,0,0
25733,5,4,29,8.0,2,1,0
29363,5,4,14,0.0,11,0,0
22538,5,4,20,8.0,7,0,0
12525,5,4,34,8.0,7,1,0
30582,5,4,42,8.0,2,0,0
4847,5,4,14,0.0,8,0,0
28682,5,4,49,8.0,11,0,0
35092,5,4,20,0.0,6,0,0
8463,5,4,23,0.0,3,0,0
11622,5,4,76,8.0,0,0,0
18763,5,4,14,8.0,6,0,0
11639,5,4,18,0.0,7,0,0
27985,5,4,35,8.0,3,0,0
1440,5,4,26,0.0,0,0,0
12318,5,4,30,8.0,0,0,0
37607,5,4,21,8.0,4,1,0
774,5,4,35,8.0,9,1,0
22888,5,4,55,8.0,4,1,0
37659,5,4,21,8.0,10,0,0
18036,5,4,7,0.0,9,0,0
32626,5,4,21,8.0,16,0,0
8133,5,4,30,0.0,4,0,0
7806,5,4,66,8.0,0,0,0
39539,5,4,4,8.0,9,0,0
26346,5,4,21,8.0,11,0,0
38047,5,4,26,0.0,4,1,0
32633,5,4,14,8.0,6,0,0
39131,5,4,35,0.0,6,1,0
37074,5,4,21,8.0,3,0,0
32190,5,4,41,0.0,3,1,0
38150,5,4,14,8.0,25,0,0
9673,5,4,29,0.0,4,0,0
20027,5,4,7,0.0,9,0,0
27654,5,4,33,8.0,6,0,0
2473,5,4,8,0.0,4,0,0
34849,5,4,7,0.0,6,0,0
31870,5,4,7,8.0,4,0,0
20462,5,4,76,8.0,0,0,0
28493,5,4,31,0.0,6,0,0
25867,5,4,21,0.0,4,1,0
21511,5,4,34,0.0,2,1,0
39706,5,4,15,0.0,7,0,0
37740,5,4,69,8.0,0,1,0
1917,5,4,7,8.0,10,0,0
5031,5,4,75,8.0,0,0,0
6341,5,4,21,0.0,13,0,0
10223,5,4,47,8.0,5,0,0
9198,5,4,7,0.0,13,0,0
40279,5,4,26,8.0,5,1,0
26280,5,4,14,8.0,5,1,0
35919,5,4,23,8.0,7,0,0
17683,5,4,25,8.0,8,0,0
9130,5,4,49,0.0,4,0,0
1276,5,4,7,8.0,18,0,0
36829,5,4,83,8.0,0,0,0
25599,5,4,21,8.0,11,0,0
10002,5,4,10,0.0,15,0,0
21119,5,4,20,0.0,6,0,0
21348,5,4,42,8.0,10,0,0
35545,5,4,41,8.0,10,0,0
7145,5,4,22,0.0,2,1,0
28456,5,4,21,0.0,6,0,0
34367,5,4,42,0.0,4,0,0
40758,5,4,49,0.0,4,0,0
29444,5,4,28,0.0,3,1,0
22018,5,4,21,0.0,9,0,0
25911,5,4,49,0.0,3,1,0
30357,5,4,26,8.0,9,1,0
19186,5,4,28,8.0,0,0,0
16079,5,4,20,8.0,5,0,0
20385,5,4,22,0.0,4,1,0
9667,5,4,70,8.0,0,1,0
5424,5,4,28,8.0,5,0,0
32196,5,4,8,8.0,21,0,0
30783,5,4,20,0.0,24,0,0
15059,5,4,40,8.0,3,0,0
8997,5,4,7,0.0,10,0,0
32371,5,4,20,0.0,24,0,0
36002,5,4,13,0.0,8,0,0
1264,5,4,32,0.0,4,0,0
28382,5,4,48,0.0,8,0,0
36809,5,4,33,8.0,9,1,0
30237,5,4,14,0.0,7,0,0
39416,5,4,66,8.0,6,1,0
22926,5,4,10,0.0,6,0,0
36312,5,4,28,8.0,9,0,0
34053,5,4,12,0.0,4,0,0
11718,5,4,28,8.0,4,0,0
22302,5,4,6,0.0,2,0,0
20917,5,4,2,8.0,9,0,0
28610,5,4,28,0.0,0,0,0
34990,5,4,47,8.0,19,0,0
16055,5,4,5,8.0,9,0,0
2843,5,4,21,0.0,4,0,0
26225,5,4,49,8.0,4,1,0
398,5,4,21,8.0,10,0,0
508,5,4,7,0.0,19,0,0
10079,5,4,14,8.0,9,0,0
18481,5,4,14,0.0,10,0,0
5956,5,4,67,8.0,6,1,0
20733,5,4,6,0.0,3,0,0
17762,5,3,7,0.0,11,0,1
36490,5,3,6,0.0,6,0,1
37362,5,3,8,0.0,9,0,1
12699,5,3,35,0.0,5,1,1
36220,5,3,14,0.0,3,1,1
10887,5,3,17,0.0,0,0,1
7783,5,3,14,0.0,4,0,1
28988,5,3,43,0.0,4,0,1
13379,5,3,4,0.0,19,0,1
6939,5,3,31,8.0,7,0,1
20744,5,3,21,0.0,8,0,1
37282,5,3,13,0.0,4,0,1
23707,5,3,7,0.0,5,0,1
4174,5,3,21,0.0,3,0,1
29166,5,3,18,0.0,4,1,1
27112,5,3,23,8.0,14,0,1
22949,5,3,7,0.0,4,0,1
27776,5,3,21,0.0,7,1,1
31978,5,3,17,0.0,13,0,1
38847,5,3,8,8.0,6,0,1
1624,5,3,38,8.0,8,1,1
9167,5,3,35,0.0,3,0,1
23530,5,3,22,8.0,4,0,1
7521,5,3,19,0.0,9,1,1
12736,5,3,7,0.0,6,0,1
19731,5,3,21,0.0,4,1,1
35285,5,3,35,0.0,6,0,1
24687,5,3,23,8.0,4,0,1
8100,5,3,7,0.0,13,0,1
2189,5,3,19,8.0,3,0,1
22797,5,3,21,0.0,0,0,1
11020,5,3,21,0.0,5,1,1
14757,5,3,21,8.0,0,0,1
30705,5,3,8,8.0,23,0,1
22123,5,3,20,0.0,0,0,1
32908,5,3,17,0.0,4,1,1
32413,5,3,7,8.0,20,0,1
12146,5,3,27,8.0,18,0,1
34825,5,3,21,0.0,9,0,1
11905,5,3,5,8.0,8,0,1
33110,5,3,14,0.0,8,0,1
14672,5,3,16,8.0,3,0,1
649,5,3,16,8.0,4,0,1
