,Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
17156,10,4,7,8.0,13,0,0
23025,10,4,27,0.0,0,0,0
24612,10,4,14,8.0,11,0,0
18463,10,4,49,8.0,8,0,0
21446,10,4,22,0.0,10,0,0
2465,10,4,7,0.0,9,0,0
22047,10,4,2,0.0,20,0,0
14605,10,4,28,8.0,4,0,0
7062,10,4,7,0.0,6,0,0
9978,10,4,28,0.0,7,1,0
19085,10,4,3,0.0,4,0,0
29479,10,4,49,0.0,2,0,0
24697,10,4,35,8.0,28,1,0
18611,10,4,3,0.0,10,0,0
35013,10,4,21,0.0,10,0,0
2328,10,4,26,0.0,15,1,0
32033,10,4,7,0.0,23,0,0
24035,10,4,24,0.0,0,0,0
38321,10,4,14,8.0,14,0,0
26705,10,4,6,8.0,5,0,0
1001,10,4,22,8.0,22,0,0
32893,10,4,38,0.0,15,0,0
29187,10,4,7,0.0,18,0,0
15459,10,4,6,8.0,16,0,0
14945,10,4,11,8.0,16,0,0
20857,10,4,49,0.0,10,0,0
27495,10,4,7,0.0,9,0,0
31023,10,4,24,0.0,18,0,0
36895,10,4,47,8.0,7,0,0
13011,10,4,21,0.0,6,0,0
655,10,4,13,0.0,6,0,0
33030,10,4,63,8.0,7,1,0
27034,10,4,3,8.0,3,0,0
10280,10,4,14,8.0,10,0,0
29234,10,4,41,8.0,16,0,0
2266,10,4,22,0.0,5,0,0
20093,10,4,5,8.0,9,0,0
15461,10,4,36,8.0,4,0,0
8994,10,4,29,8.0,0,0,0
23062,10,4,12,8.0,11,0,0
14599,10,4,7,0.0,7,0,0
31618,10,4,3,8.0,13,0,0
2918,10,4,25,0.0,0,0,0
6445,10,4,77,8.0,13,1,0
24551,10,4,5,0.0,5,0,0
25390,10,4,7,0.0,14,0,0
6996,10,4,35,8.0,4,1,0
25577,10,4,7,8.0,10,0,0
702,10,4,35,8.0,13,0,0
38628,10,4,19,8.0,8,0,0
20652,10,4,34,8.0,9,0,0
24092,10,4,63,8.0,8,1,0
36740,10,4,48,0.0,4,1,0
12099,10,4,28,8.0,4,0,0
35596,10,4,6,8.0,9,0,0
30609,10,4,16,0.0,8,0,0
11836,10,4,6,8.0,8,0,0
1656,10,4,75,8.0,0,0,0
24558,10,4,64,8.0,0,0,0
19187,10,4,7,0.0,20,0,0
1302,10,4,42,8.0,6,0,0
6557,10,4,31,0.0,33,0,0
24660,10,4,14,8.0,5,0,0
9585,10,4,3,0.0,11,0,0
3832,10,4,6,0.0,10,0,0
22380,10,4,14,0.0,4,0,0
8329,10,4,35,0.0,8,1,0
8862,10,4,7,8.0,8,0,0
23133,10,4,14,0.0,4,0,0
27572,10,4,13,0.0,8,0,0
25725,10,4,14,0.0,8,0,0
12563,10,4,15,8.0,11,0,0
12825,10,4,21,0.0,6,0,0
3497,10,4,24,0.0,8,1,0
20632,10,4,14,8.0,6,0,0
27116,10,4,21,0.0,5,0,0
21203,10,4,7,8.0,11,0,0
809,10,4,26,0.0,0,0,0
14091,10,4,1,0.0,3,0,0
26910,10,4,21,0.0,4,0,0
11609,10,4,32,0.0,7,1,0
33367,10,4,6,0.0,9,0,0
17189,10,4,23,0.0,0,0,0
21895,10,4,8,0.0,5,0,0
5391,10,4,20,0.0,3,1,0
20641,10,4,40,8.0,6,1,0
22832,10,4,28,8.0,11,0,0
8848,10,4,13,0.0,21,0,0
254,10,4,7,0.0,21,0,0
23023,10,4,6,0.0,6,0,0
2759,10,4,6,0.0,3,0,0
32880,10,4,29,0.0,16,0,0
19492,10,4,6,0.0,6,0,0
9117,10,4,25,0.0,0,0,0
8166,10,4,21,0.0,5,1,0
10745,10,4,42,8.0,20,1,0
6090,10,4,21,0.0,11,0,0
33947,10,4,7,8.0,19,0,0
18515,10,4,7,8.0,7,0,0
27003,10,4,23,0.0,0,0,0
5429,10,4,7,8.0,3,0,0
1434,10,4,5,8.0,4,0,0
27481,10,4,15,8.0,4,0,0
11419,10,4,42,0.0,3,0,0
29378,10,4,2,8.0,9,0,0
2878,10,4,21,0.0,14,0,0
37676,10,4,5,8.0,8,0,0
30979,10,4,42,8.0,4,0,0
24665,10,4,8,0.0,4,0,0
40843,10,4,7,0.0,22,0,0
38552,10,4,21,0.0,8,0,0
10257,10,4,45,0.0,7,0,0
29441,10,4,20,0.0,12,0,0
33140,10,4,21,0.0,7,0,0
28475,10,4,6,8.0,6,0,0
19495,10,4,21,0.0,1,0,0
7395,10,4,6,8.0,7,0,0
26716,10,4,40,8.0,4,0,0
33904,10,4,35,0.0,7,1,0
20718,10,4,26,0.0,0,0,0
33676,10,4,7,8.0,6,0,0
21989,10,4,42,0.0,4,1,0
40161,10,4,11,8.0,16,0,0
36923,10,4,35,8.0,5,1,0
8917,10,4,14,8.0,6,0,0
25339,10,4,63,8.0,0,0,0
11971,10,4,4,8.0,5,0,0
14117,10,4,20,0.0,23,0,0
6567,10,4,7,8.0,5,0,0
980,10,4,35,8.0,5,0,0
29934,10,4,8,0.0,13,0,0
16252,10,4,21,0.0,19,0,0
30126,10,4,7,0.0,5,0,0
35014,10,4,42,0.0,8,1,0
15510,10,4,3,8.0,7,0,0
823,10,4,14,0.0,17,0,0
37794,10,4,35,8.0,10,0,0
21475,10,4,25,8.0,18,0,0
13503,10,4,7,8.0,16,0,0
38195,10,4,26,0.0,0,0,0
29173,10,4,13,0.0,5,0,0
19030,10,4,4,0.0,7,0,0
21209,10,4,5,0.0,6,0,0
12306,10,4,47,0.0,30,0,0
20212,10,4,49,0.0,8,0,0
34567,10,4,6,0.0,7,0,0
34213,10,4,41,0.0,4,0,0
8072,10,4,6,8.0,12,0,0
32069,10,4,21,0.0,9,1,0
30530,10,4,6,0.0,11,0,0
30176,10,4,5,0.0,8,0,0
18154,10,4,14,0.0,11,0,0
12815,10,4,70,8.0,0,0,0
8448,10,4,14,0.0,15,0,0
4184,10,4,14,0.0,6,0,0
39415,10,4,7,0.0,4,0,0
39570,10,4,6,0.0,14,0,0
34303,10,4,6,8.0,5,0,0
10653,10,4,42,8.0,8,0,0
35002,10,4,28,8.0,4,1,0
16454,10,4,6,8.0,9,0,0
575,10,4,13,0.0,7,0,0
601,10,4,27,0.0,0,0,0
35202,10,4,20,8.0,14,0,0
23516,10,4,28,8.0,8,0,0
16557,10,4,2,8.0,3,0,0
8430,10,4,7,0.0,7,0,0
37767,10,4,84,8.0,4,1,0
17918,10,4,7,0.0,8,0,0
27059,10,4,21,8.0,9,0,0
40668,10,4,35,0.0,14,0,0
20750,10,4,15,0.0,14,0,0
20297,10,4,35,8.0,7,1,0
10065,10,4,21,0.0,4,1,0
2004,10,4,14,0.0,9,0,0
25877,10,4,35,8.0,4,1,0
24904,10,4,35,8.0,18,0,0
18489,10,4,42,0.0,4,0,0
33628,10,4,42,8.0,5,0,0
38279,10,4,77,8.0,7,1,0
25088,10,4,41,8.0,3,0,0
26414,10,4,42,8.0,32,1,0
16030,10,4,25,0.0,0,0,0
26944,10,4,7,8.0,33,0,0
37377,10,4,7,8.0,4,0,0
34107,10,4,20,0.0,4,0,0
6940,10,4,77,8.0,6,1,0
38186,10,4,14,8.0,12,0,0
8502,10,4,21,8.0,5,1,0
3759,10,4,63,8.0,0,0,0
21643,10,4,28,8.0,5,1,0
4676,10,4,80,8.0,0,0,0
8424,10,4,7,8.0,19,0,0
6052,10,4,26,8.0,10,0,0
6331,10,4,35,0.0,6,1,0
7519,10,4,20,0.0,2,0,0
4240,10,4,23,0.0,10,0,0
28829,10,4,56,8.0,3,0,0
36139,10,4,35,0.0,19,1,0
32333,10,4,6,0.0,4,0,0
17363,10,4,84,8.0,0,0,0
8708,10,4,35,8.0,4,0,0
1877,10,4,21,8.0,10,0,0
762,10,4,9,8.0,16,0,0
35209,10,4,22,0.0,10,1,0
7357,10,4,42,0.0,3,1,0
19642,10,4,21,0.0,15,0,0
25557,10,4,35,0.0,8,0,0
5568,10,4,7,0.0,35,0,0
1189,10,4,7,0.0,2,0,0
384,10,4,20,8.0,6,0,0
27936,10,4,14,8.0,34,0,0
30501,10,4,13,0.0,7,0,0
15149,10,4,35,0.0,8,0,0
5443,10,4,42,0.0,10,0,0
2091,10,4,21,0.0,15,0,0
13982,10,4,13,0.0,6,0,0
835,10,4,28,0.0,0,0,0
34578,10,4,60,8.0,13,0,0
35659,10,4,10,8.0,23,0,0
2304,10,4,21,8.0,4,0,0
30007,10,4,35,0.0,17,0,0
17407,10,4,21,8.0,10,0,0
32021,10,4,7,0.0,23,0,0
20389,10,4,21,8.0,11,0,0
15288,10,4,21,8.0,9,0,0
13198,10,4,32,8.0,9,0,0
1299,10,4,13,0.0,15,0,0
27439,10,4,7,8.0,5,0,0
3916,10,4,21,8.0,12,0,0
4046,10,4,18,8.0,11,1,0
518,10,4,49,0.0,14,0,0
40274,10,4,20,0.0,5,0,0
38367,10,4,14,8.0,5,0,0
20614,10,4,7,8.0,30,0,0
11923,10,4,30,8.0,8,0,0
2243,10,4,7,8.0,14,0,0
28236,10,4,21,0.0,4,0,0
8315,10,4,7,0.0,4,0,0
34274,10,4,19,8.0,7,0,0
27709,10,4,6,8.0,4,0,0
21408,10,4,30,8.0,0,0,0
26817,10,4,7,0.0,7,0,0
17281,10,4,3,0.0,12,0,0
13776,10,4,7,0.0,19,1,0
2038,10,4,35,0.0,10,0,0
32532,10,4,20,0.0,7,0,0
12669,10,4,42,0.0,15,0,0
14619,10,4,35,0.0,5,0,0
5670,10,4,79,8.0,0,0,0
10713,10,4,26,8.0,7,0,0
23728,10,4,22,0.0,3,0,0
5952,10,4,35,0.0,4,0,0
9276,10,4,77,8.0,4,1,0
18972,10,4,49,8.0,5,0,0
21785,10,4,7,8.0,3,1,0
643,10,4,24,0.0,0,0,0
27666,10,4,7,0.0,9,0,0
27880,10,4,35,8.0,3,0,0
17777,10,4,14,0.0,19,0,0
15531,10,4,14,0.0,8,1,0
10432,10,4,28,0.0,5,0,0
13390,10,4,41,8.0,5,0,0
21486,10,4,30,8.0,2,1,0
29507,10,4,21,8.0,14,0,0
6325,10,4,23,8.0,10,1,0
10260,10,4,27,0.0,3,1,0
29760,10,4,27,0.0,0,0,0
18957,10,4,8,8.0,6,0,0
8482,10,4,49,0.0,26,0,0
25878,10,4,53,8.0,5,1,0
33668,10,4,8,8.0,7,0,0
3055,10,4,7,0.0,10,0,0
36254,10,4,35,8.0,2,0,0
40823,10,4,9,0.0,16,1,0
4125,10,4,47,8.0,17,0,0
28941,10,4,20,8.0,17,0,0
40272,10,4,5,0.0,9,0,0
29868,10,4,49,8.0,18,0,0
21382,10,4,5,0.0,14,0,0
40672,10,4,20,0.0,9,0,0
12902,10,4,34,0.0,4,0,0
33835,10,4,42,8.0,4,1,0
11404,10,4,1,0.0,12,0,0
30687,10,4,42,0.0,5,0,0
37899,10,4,35,0.0,5,0,0
36593,10,4,7,8.0,15,0,0
17017,10,4,9,8.0,4,0,0
5848,10,4,22,0.0,4,1,0
20319,10,4,1,0.0,8,0,0
10053,10,4,7,8.0,22,0,0
20931,10,4,26,0.0,7,1,0
9814,10,4,35,8.0,8,0,0
26647,10,4,2,0.0,5,0,0
4715,10,4,21,8.0,2,0,0
10579,10,4,7,8.0,8,0,0
11540,10,4,3,8.0,5,0,0
7892,10,4,3,8.0,16,0,0
10675,10,4,21,8.0,12,0,0
13241,10,4,21,8.0,8,1,0
22587,10,4,30,8.0,4,0,0
39784,10,4,42,8.0,5,1,0
7384,10,4,7,0.0,16,0,0
40038,10,4,23,8.0,6,1,0
3324,10,4,7,0.0,3,0,0
3317,10,4,7,8.0,17,0,0
35218,10,4,26,0.0,3,1,0
14222,10,4,8,0.0,7,0,0
28528,10,4,27,0.0,0,0,0
25727,10,4,1,8.0,8,0,0
11084,10,4,22,0.0,4,0,0
22305,10,4,7,8.0,11,0,0
1233,10,4,7,0.0,12,0,0
2593,10,4,5,8.0,9,0,0
27541,10,4,13,0.0,4,0,0
36769,10,4,8,0.0,23,0,0
15991,10,4,14,0.0,12,0,0
16115,10,4,19,0.0,24,0,0
7954,10,4,28,8.0,16,0,0
34054,10,4,84,8.0,0,0,0
10806,10,4,5,0.0,8,0,0
36156,10,4,12,0.0,4,0,0
28999,10,4,20,0.0,6,0,0
19873,10,4,7,0.0,3,0,0
10132,10,4,21,8.0,3,0,0
6542,10,4,14,0.0,10,0,0
15108,10,4,30,8.0,5,0,0
6898,10,4,1,0.0,9,0,0
33137,10,4,28,8.0,7,0,0
19614,10,4,7,0.0,15,0,0
25570,10,4,5,8.0,5,0,0
36898,10,4,19,8.0,8,0,0
37278,10,4,6,8.0,13,0,0
40669,10,4,7,8.0,34,0,0
13382,10,4,6,0.0,11,0,0
37872,10,4,7,0.0,8,0,0
36608,10,4,7,8.0,29,0,0
18035,10,4,27,0.0,5,0,0
36359,10,4,49,8.0,6,0,0
10304,10,4,5,8.0,5,0,0
13204,10,4,20,0.0,3,1,0
28123,10,4,20,0.0,4,0,0
10727,10,4,4,0.0,6,0,0
11398,10,4,14,8.0,20,0,0
9046,10,4,29,8.0,5,1,0
35990,10,4,14,8.0,8,0,0
34308,10,4,21,8.0,6,0,0
6373,10,4,23,0.0,8,1,0
17951,10,4,7,8.0,4,1,0
36771,10,4,28,8.0,6,0,0
3999,10,4,21,0.0,4,1,0
2336,10,4,28,8.0,17,0,0
13981,10,4,35,8.0,3,1,0
14512,10,4,49,8.0,10,1,0
45,10,4,14,0.0,6,0,0
10623,10,4,28,0.0,3,1,0
27357,10,4,6,0.0,21,0,0
8011,10,4,75,8.0,0,0,0
40051,10,4,2,0.0,4,0,0
2709,10,4,21,8.0,8,0,0
10934,10,4,35,0.0,7,0,0
12867,10,4,25,0.0,0,0,0
4843,10,4,1,8.0,16,0,0
8633,10,4,21,0.0,6,0,0
40848,10,4,7,8.0,14,0,0
33842,10,4,35,0.0,9,0,0
3408,10,4,26,8.0,18,1,0
34257,10,4,35,0.0,12,0,0
5236,10,4,29,8.0,4,1,0
20406,10,4,7,8.0,4,0,0
34143,10,4,35,8.0,6,0,0
20280,10,4,5,8.0,7,0,0
23109,10,4,19,8.0,15,0,0
32730,10,3,18,0.0,4,1,1
29026,10,3,70,8.0,4,1,1
40322,10,3,1,8.0,4,0,1
31659,10,3,21,0.0,5,0,1
25022,10,3,8,0.0,10,0,1
34802,10,3,3,0.0,7,0,1
22773,10,3,14,0.0,18,0,1
32007,10,3,21,0.0,4,1,1
38912,10,3,27,0.0,9,0,1
2190,10,3,20,0.0,3,1,1
8861,10,3,22,0.0,7,0,1
1839,10,3,11,8.0,12,0,1
37352,10,3,6,0.0,4,0,1
14903,10,3,21,0.0,7,0,1
28408,10,3,6,8.0,12,0,1
12076,10,3,20,0.0,12,0,1
25140,10,3,19,0.0,23,1,1
40688,10,3,7,0.0,10,0,1
40382,10,3,10,8.0,9,0,1
1858,10,3,8,0.0,12,0,1
22481,10,3,28,0.0,7,0,1
15870,10,3,9,0.0,42,0,1
14011,10,3,14,8.0,13,0,1
5662,10,3,21,0.0,3,0,1
19503,10,3,21,0.0,7,1,1
20594,10,3,37,0.0,24,1,1
28350,10,3,35,0.0,11,0,1
2003,10,3,7,8.0,9,0,1
32450,10,3,4,0.0,7,0,1
35697,10,3,22,0.0,5,0,1
39594,10,3,26,8.0,6,0,1
9680,10,3,13,8.0,28,0,1
21396,10,3,21,0.0,13,1,1
16251,10,3,5,8.0,9,0,1
12577,10,3,9,8.0,6,0,1
12108,10,3,23,8.0,13,0,1
20061,10,3,18,0.0,0,0,1
12075,10,3,34,0.0,5,1,1
17678,10,3,18,8.0,13,0,1
36557,10,3,20,0.0,9,1,1
34551,10,3,35,0.0,5,0,1
18664,10,3,14,0.0,9,0,1
20374,10,3,21,0.0,12,0,1
5822,10,3,20,0.0,0,0,1
8493,10,3,20,0.0,4,0,1
28590,10,3,33,8.0,10,1,1
20450,10,3,30,8.0,6,1,1
17576,10,3,33,8.0,9,0,1
39642,10,3,6,8.0,8,0,1
2471,10,3,19,8.0,10,0,1
8183,10,3,37,8.0,5,0,1
31131,10,3,7,0.0,8,0,1
31128,10,3,8,8.0,11,0,1
17078,10,3,21,0.0,14,1,1
4330,10,3,21,0.0,6,1,1
15888,10,3,43,8.0,4,0,1
1117,10,3,22,8.0,5,1,1
37211,10,3,14,0.0,36,1,1
8987,10,3,34,0.0,40,0,1
37993,10,3,42,0.0,4,0,1
8221,10,3,21,0.0,0,0,1
27330,10,3,7,0.0,4,0,1
35626,10,3,7,0.0,11,0,1
20911,10,3,17,0.0,5,1,1
19912,10,3,12,8.0,10,0,1
2811,10,3,17,0.0,3,1,1
1709,10,3,8,8.0,21,0,1
27265,10,3,30,8.0,11,0,1
12905,10,3,7,0.0,5,0,1
36298,10,3,24,0.0,27,1,1
31567,10,3,34,0.0,9,0,1
11102,10,3,21,0.0,8,0,1
36073,10,3,24,8.0,12,0,1
9642,10,3,16,0.0,6,1,1
3915,10,3,17,0.0,5,0,1
35975,10,3,19,0.0,8,1,1
7456,10,3,17,0.0,0,0,1
21491,10,3,48,8.0,5,0,1
22116,10,3,50,8.0,4,0,1
1981,10,3,21,0.0,23,1,1
33618,10,3,35,0.0,18,0,1
15187,10,3,24,8.0,6,0,1
27953,10,3,35,8.0,7,0,1
33650,10,3,21,8.0,6,0,1
40450,10,3,34,8.0,9,0,1
20485,10,3,9,8.0,14,0,1
11643,10,3,7,0.0,11,0,1
17398,10,3,14,8.0,5,0,1
2132,10,3,72,8.0,9,1,1
7606,10,3,21,0.0,4,0,1
19700,10,3,15,8.0,11,0,1
4587,10,3,9,8.0,42,0,1
13264,10,3,36,0.0,11,0,1
30782,10,3,28,8.0,13,0,1
17543,10,3,21,0.0,3,0,1
522,10,3,14,0.0,5,0,1
13686,10,3,5,8.0,5,0,1
32631,10,3,20,0.0,4,1,1
18311,10,3,12,0.0,5,0,1
18425,10,3,18,0.0,0,0,1
12508,10,3,28,0.0,6,1,1
29413,10,3,5,0.0,5,0,1
36699,10,3,35,0.0,4,0,1
18275,10,3,7,0.0,14,0,1
21700,10,3,17,0.0,4,1,1
37983,10,3,8,8.0,8,0,1
8843,10,3,40,0.0,10,0,1
22166,10,3,36,0.0,4,1,1
1355,10,3,21,8.0,5,1,1
22816,10,3,35,0.0,7,0,1
5839,10,3,12,0.0,14,0,1
27400,10,3,7,0.0,16,0,1
13177,10,3,21,0.0,5,0,1
16983,10,3,5,8.0,11,0,1
23455,10,3,14,0.0,11,0,1
27967,10,3,7,0.0,27,0,1
24138,10,3,7,0.0,9,0,1
32814,10,3,7,0.0,5,0,1
2021,10,3,35,0.0,8,1,1
7434,10,3,29,0.0,3,1,1
3555,10,3,9,8.0,3,0,1
38780,10,3,22,8.0,6,1,1
35420,10,3,7,0.0,7,0,1
771,10,3,7,0.0,6,0,1
4903,10,3,37,0.0,8,0,1
5208,10,3,30,8.0,4,0,1
18406,10,3,20,0.0,0,0,1
39624,10,3,7,0.0,18,0,1
17967,10,3,21,0.0,22,1,1
14179,10,3,7,0.0,13,0,1
15154,10,3,21,0.0,5,1,1
7499,10,3,25,8.0,23,0,1
4927,10,3,19,0.0,2,1,1
15724,10,3,28,0.0,21,1,1
11837,10,3,7,8.0,6,0,1
9480,10,3,23,8.0,11,0,1
25414,10,3,12,8.0,5,0,1
31474,10,3,12,8.0,6,0,1
13523,10,3,9,0.0,3,0,1
6496,10,3,17,0.0,12,1,1
33116,10,3,7,8.0,5,0,1
37039,10,3,14,0.0,4,0,1
29705,10,3,10,8.0,24,0,1
25904,10,3,24,8.0,7,0,1
2472,10,3,19,8.0,0,0,1
26859,10,3,14,0.0,12,0,1
31072,10,3,14,0.0,9,1,1
25873,10,3,21,8.0,17,1,1
30478,10,3,35,0.0,5,0,0
10317,10,3,17,8.0,9,0,0
32664,10,3,5,8.0,3,0,0
17176,10,3,13,8.0,7,0,0
6825,10,3,45,8.0,14,1,0
9468,10,3,7,8.0,4,0,0
11005,10,3,33,8.0,3,0,0
5450,10,3,20,0.0,12,0,0
24932,10,3,16,0.0,6,1,0
25075,10,3,1,8.0,6,0,0
2906,10,3,21,0.0,3,0,0
26833,10,3,8,0.0,5,0,0
11267,10,3,14,8.0,4,0,0
5968,10,3,35,0.0,4,1,0
13486,10,3,13,0.0,30,0,0
31600,10,3,10,8.0,8,0,0
10268,10,3,19,0.0,0,0,0
4392,10,3,22,8.0,4,1,0
36100,10,3,9,0.0,5,0,0
22216,10,3,6,8.0,14,0,0
12898,10,3,24,8.0,11,0,0
7709,10,3,2,8.0,6,0,0
22785,10,3,9,8.0,5,0,0
12988,10,3,7,8.0,15,0,0
3153,10,3,11,0.0,22,0,0
40509,10,3,5,0.0,2,0,0
17400,10,3,14,0.0,16,0,0
40188,10,3,35,0.0,30,0,0
22005,10,3,9,0.0,6,0,0
29562,10,3,8,0.0,2,0,0
38352,10,3,31,8.0,5,0,0
30002,10,3,24,0.0,11,0,0
8334,10,3,18,0.0,7,1,0
39118,10,3,9,8.0,3,0,0
14854,10,3,35,0.0,3,1,0
7197,10,3,7,0.0,30,0,0
11115,10,3,23,8.0,14,1,0
36947,10,3,30,8.0,10,0,0
21118,10,3,16,0.0,11,1,0
9286,10,3,6,8.0,10,0,0
19518,10,3,17,0.0,9,1,0
37104,10,3,7,0.0,18,0,0
35662,10,3,5,8.0,8,0,0
35341,10,3,28,0.0,20,0,0
27035,10,3,21,0.0,7,1,0
34501,10,3,21,0.0,7,0,0
18196,10,3,8,0.0,3,0,0
34183,10,3,59,8.0,4,1,0
31259,10,3,24,8.0,5,1,0
6688,10,3,23,0.0,5,0,0
17294,10,3,19,8.0,20,0,0
31647,10,3,5,0.0,3,0,0
39650,10,3,11,0.0,5,0,0
4783,10,3,5,8.0,4,0,0
1073,10,3,16,8.0,3,0,0
3085,10,3,34,0.0,5,1,0
17502,10,3,5,0.0,7,0,0
6097,10,3,35,0.0,3,0,0
15432,10,3,6,8.0,5,0,0
20540,10,3,11,0.0,6,0,0
33969,10,3,5,8.0,3,0,0
18299,10,3,15,0.0,0,0,0
309,10,3,80,8.0,5,1,0
9280,10,3,6,0.0,10,0,0
27096,10,3,28,0.0,8,0,0
2228,10,3,14,0.0,4,0,0
8257,10,3,8,0.0,12,0,0
12499,10,3,47,8.0,12,0,0
40108,10,3,35,0.0,2,1,0
32381,10,3,28,8.0,5,1,0
14680,10,3,11,8.0,7,0,0
37710,10,3,5,0.0,6,0,0
1354,10,3,21,0.0,5,1,0
6099,10,3,45,8.0,11,0,0
29158,10,3,19,8.0,10,0,0
36843,10,3,9,8.0,6,0,0
18336,10,3,37,8.0,10,1,0
15600,10,3,4,8.0,2,0,0
27237,10,3,24,8.0,5,0,0
19250,10,3,7,0.0,7,0,0
335,10,3,6,0.0,8,0,0
3105,10,3,51,8.0,7,1,0
21213,10,3,46,8.0,4,0,0
10105,10,3,22,8.0,0,0,0
6063,10,3,18,8.0,12,0,0
1436,10,3,35,0.0,15,0,0
29298,10,3,4,0.0,12,0,0
11722,10,3,35,0.0,11,0,0
34242,10,3,18,0.0,0,0,0
34080,10,3,35,0.0,6,0,0
13655,10,3,17,8.0,18,0,0
1216,10,3,7,0.0,5,0,0
20798,10,3,23,8.0,13,1,0
18224,10,3,13,0.0,8,0,0
1333,10,3,34,0.0,3,0,0
32296,10,3,13,0.0,14,0,0
14150,10,3,28,0.0,6,0,0
34309,10,3,33,8.0,8,0,0
9870,10,3,10,8.0,7,0,0
5498,10,3,9,8.0,5,0,0
7347,10,3,10,8.0,5,0,0
5770,10,3,27,0.0,3,0,0
23341,10,3,7,0.0,4,0,0
35119,10,3,13,8.0,5,0,0
29973,10,3,10,8.0,4,0,0
37562,10,3,5,8.0,9,0,0
770,10,3,38,8.0,11,0,0
15041,10,3,7,0.0,27,0,0
4592,10,3,13,0.0,60,0,0
14893,10,3,68,8.0,0,0,0
13458,10,3,27,8.0,7,0,0
31537,10,3,7,0.0,10,0,0
645,10,3,21,0.0,13,0,0
5052,10,3,17,8.0,16,0,0
20763,10,3,28,0.0,3,0,0
36804,10,3,8,0.0,4,0,0
33867,10,3,5,0.0,4,0,0
20730,10,3,2,8.0,8,0,0
7006,10,3,61,8.0,0,0,0
39829,10,3,2,8.0,7,0,0
9074,10,3,13,0.0,5,0,0
40126,10,3,10,8.0,12,0,0
18037,10,3,9,8.0,13,0,0
19868,10,3,46,8.0,3,0,0
17148,10,3,35,0.0,4,1,0
14732,10,3,33,8.0,9,1,0
33720,10,3,14,8.0,3,0,0
1076,10,3,21,8.0,13,0,0
9705,10,3,35,0.0,8,0,0
9401,10,3,4,8.0,9,0,0
29908,10,3,8,0.0,5,0,0
28178,10,3,6,0.0,6,0,0
4292,10,3,10,8.0,4,0,0
10531,10,3,7,0.0,4,0,0
3381,10,3,16,8.0,6,0,0
29445,10,3,5,0.0,15,0,0
17804,10,3,4,8.0,8,0,0
30951,10,3,9,8.0,22,0,0
38410,10,3,15,8.0,7,0,0
38911,10,3,17,8.0,9,0,0
15217,10,3,7,0.0,7,0,0
29540,10,3,45,8.0,4,0,0
27731,10,3,33,8.0,5,0,0
35261,10,3,1,0.0,6,0,0
27913,10,3,40,8.0,4,0,0
18612,10,3,33,8.0,5,1,0
26026,10,3,6,8.0,9,0,0
36595,10,3,35,0.0,7,0,0
20483,10,3,17,8.0,4,0,0
14388,10,3,34,0.0,7,0,0
13339,10,3,5,0.0,14,0,0
38804,10,3,12,8.0,7,0,0
24495,10,3,43,0.0,3,0,0
39996,10,3,38,8.0,5,0,0
28538,10,3,9,8.0,7,0,0
21746,10,3,16,8.0,12,0,0
19134,10,3,5,0.0,7,0,0
26308,10,3,16,8.0,5,0,0
7947,10,3,21,0.0,7,0,0
16402,10,3,21,0.0,6,0,0
22594,10,3,14,0.0,3,0,0
15493,10,3,16,8.0,18,0,0
40325,10,3,14,0.0,6,0,0
14850,10,3,63,8.0,0,0,0
20075,10,3,12,8.0,9,0,0
16125,10,3,14,0.0,4,0,0
39545,10,3,50,8.0,15,1,0
13116,10,3,15,0.0,0,0,0
2871,10,3,9,8.0,9,0,0
91,10,3,7,0.0,27,0,0
5984,10,3,10,0.0,12,0,0
24854,10,3,35,0.0,6,1,0
14870,10,3,7,0.0,12,0,0
39717,10,3,6,0.0,10,0,0
10450,10,3,66,8.0,0,0,0
13562,10,3,42,0.0,2,0,0
38301,10,3,6,8.0,7,0,0
23225,10,3,21,0.0,0,0,0
20738,10,3,12,8.0,4,0,0
23734,10,3,42,0.0,8,0,0
1948,10,3,14,0.0,3,0,0
18046,10,3,21,0.0,4,1,0
21241,10,3,16,8.0,3,0,0
29528,10,3,7,0.0,14,0,0
30307,10,3,12,8.0,6,0,0
13530,10,3,35,8.0,4,1,0
6261,10,3,5,8.0,10,0,0
2763,10,3,12,8.0,2,0,0
32826,10,3,5,8.0,9,0,0
9706,10,3,7,0.0,9,0,0
37203,10,3,32,0.0,2,0,0
11642,10,3,23,8.0,3,0,0
25173,10,3,14,0.0,10,0,0
13319,10,3,10,8.0,7,0,0
37105,10,3,6,0.0,7,0,0
16752,10,3,10,8.0,5,0,0
18497,10,3,15,0.0,4,0,0
35059,10,3,47,8.0,3,0,0
18043,10,3,4,0.0,4,0,0
34362,10,3,9,0.0,10,0,0
17128,10,3,6,0.0,4,0,0
15481,10,3,19,0.0,10,1,0
29896,10,3,9,8.0,11,0,0
389,10,3,35,0.0,6,0,0
17601,10,3,9,0.0,8,0,0
970,10,3,19,0.0,20,1,0
8422,10,3,14,8.0,6,0,0
10810,10,3,7,0.0,4,0,0
25614,10,3,48,8.0,12,0,0
5291,10,3,41,8.0,5,0,0
28106,10,3,12,8.0,4,0,0
23517,10,3,18,0.0,8,1,0
25051,10,3,7,0.0,3,0,0
