Segmento,SemanaDoMes,QtdDiasSemCompras,CamprasMedia,CamprasMediaMesAtual,UltimaCompraCancelada,Positivada
5,4,5,0.0,5,0,0
21,3,17,0.0,4,1,0
21,2,7,10.0,2,0,0
8,2,6,8.5,19,0,0
14,3,50,8.0,4,1,0
5,3,33,8.0,7,0,0
21,4,77,8.0,9,1,0
21,2,45,8.0,3,0,0
8,2,7,10.0,8,0,0
5,2,17,8.0,6,0,0
8,4,11,0.0,7,0,0
17,1,21,8.5,8,0,0
21,1,21,14.0,4,0,0
5,1,32,11.5,3,0,1
21,1,77,10.5,3,1,0
14,1,21,13.5,12,0,0
5,1,2,0.0,6,0,1
8,3,10,8.0,7,1,1
14,5,14,0.0,15,0,0
15,1,27,0.0,4,0,0
15,3,34,8.0,5,0,0
5,4,35,8.0,8,0,1
5,3,14,8.0,5,0,0
10,1,20,12.0,4,0,1
15,1,16,8.0,4,0,1
15,1,21,12.0,7,0,0
8,2,12,8.0,10,1,0
17,1,7,8.0,13,0,1
8,2,13,8.0,17,0,0
21,4,6,0.0,5,0,0
8,1,76,13.0,0,0,0
14,2,13,8.0,0,0,0
8,2,26,12.0,11,1,1
10,5,6,0.0,9,0,0
19,4,14,0.0,8,0,0
21,1,14,16.5,33,0,0
15,1,5,8.0,4,0,0
8,1,26,13.5,12,0,0
5,1,7,8.0,0,0,0
10,1,21,0.0,2,1,0
17,3,10,8.0,7,0,0
21,2,36,0.0,5,0,0
15,5,21,0.0,7,1,0
14,1,13,12.0,12,0,0
10,1,3,8.0,6,0,0
19,2,61,8.0,9,1,0
5,2,81,13.5,0,0,0
8,2,21,10.5,24,0,0
5,4,28,8.0,4,1,0
21,1,49,8.5,0,0,0
14,5,14,0.0,5,0,0
14,5,4,0.0,15,0,0
10,3,10,8.0,11,0,0
21,2,11,0.0,7,1,0
17,1,21,8.0,4,0,0
21,3,34,8.0,6,0,0
15,1,21,0.0,6,0,0
10,2,20,8.5,16,0,0
14,1,29,8.0,11,0,0
5,3,2,0.0,6,0,0
8,3,7,0.0,9,0,0
17,1,28,8.0,11,0,0
17,2,13,8.0,2,0,0
10,2,15,0.0,6,0,0
17,3,24,0.0,4,0,1
8,2,5,8.0,10,0,0
5,1,21,8.0,5,0,0
19,1,21,0.0,11,1,0
8,3,20,0.0,0,0,0
19,1,35,8.0,15,0,0
5,3,19,8.0,6,1,0
14,1,7,8.0,0,1,0
21,3,7,0.0,5,0,1
17,1,7,14.0,13,0,0
5,2,6,0.0,24,0,0
14,2,20,0.0,6,1,0
8,5,42,0.0,10,0,0
14,1,21,11.0,9,0,0
10,1,7,8.0,2,0,0
19,1,34,8.0,3,0,0
19,4,42,0.0,5,0,1
14,2,7,8.0,6,0,0
10,1,9,0.0,16,0,0
15,3,13,8.0,15,0,1
21,3,20,0.0,8,0,1
21,2,9,8.0,5,0,0
17,1,7,8.0,15,0,0
8,5,6,0.0,11,0,1
17,3,9,0.0,4,0,0
8,1,35,8.0,9,0,1
15,4,7,0.0,5,0,0
17,1,14,13.5,22,0,1
5,1,7,11.5,10,0,0
10,2,19,0.0,4,0,0
14,1,19,0.0,29,0,0
17,1,7,12.5,14,0,0
17,3,39,8.0,8,0,0
5,4,13,0.0,5,0,0
21,1,26,11.0,5,0,0
14,5,5,0.0,6,0,1
5,5,22,0.0,9,0,0
10,2,7,12.5,8,0,0
8,4,50,8.0,7,0,1
5,4,28,8.0,8,0,0
15,3,2,8.0,4,0,0
8,5,27,0.0,14,0,0
5,1,21,0.0,3,0,0
5,2,21,0.0,19,0,0
10,3,19,0.0,20,1,0
21,1,7,14.0,4,0,0
5,4,20,8.0,4,1,0
10,2,13,0.0,0,0,1
14,2,21,11.0,8,0,1
14,1,21,10.0,7,0,1
8,3,35,0.0,15,0,0
19,4,33,8.0,11,0,0
19,4,42,0.0,18,0,0
14,1,7,11.0,7,0,1
10,4,35,8.0,5,0,0
19,2,21,0.0,6,1,0
14,4,42,8.0,4,0,0
14,4,21,8.0,4,1,0
5,4,14,8.0,7,0,0
21,1,2,0.0,4,1,0
21,3,6,8.0,9,0,0
21,4,21,0.0,3,0,0
17,2,21,8.0,5,0,1
15,3,10,8.0,17,0,0
5,2,48,13.0,6,1,0
17,1,27,0.0,3,0,0
14,4,11,0.0,13,0,0
8,4,49,0.0,5,0,0
8,3,7,8.0,14,0,1
14,1,21,8.0,6,1,1
5,1,21,10.5,4,0,0
8,2,8,0.0,6,1,0
14,3,3,0.0,17,0,0
5,1,21,0.0,8,0,0
17,3,54,8.0,0,0,0
10,4,22,8.0,22,0,0
14,4,14,8.0,6,0,0
8,1,47,8.0,6,1,0
19,2,35,8.5,18,0,0
5,1,7,10.5,6,0,0
8,4,26,0.0,7,1,1
15,4,38,0.0,8,1,1
21,4,34,0.0,6,0,0
19,5,7,0.0,7,0,0
5,1,21,0.0,6,0,1
8,2,2,8.0,7,0,0
8,2,69,14.0,0,0,0
15,4,7,0.0,14,0,0
19,2,32,8.0,25,0,0
14,4,29,8.0,1,0,0
15,1,44,8.0,0,0,0
17,4,28,8.0,3,1,0
14,3,40,0.0,7,1,1
14,3,14,0.0,8,0,0
21,4,26,8.0,4,1,0
8,5,20,0.0,29,0,0
8,1,14,8.0,5,0,1
14,5,50,0.0,3,0,0
21,2,7,15.5,9,0,0
14,1,62,8.0,5,1,0
14,2,10,0.0,3,1,0
14,5,35,0.0,8,0,0
10,3,27,8.0,4,0,0
14,4,27,0.0,12,1,1
14,3,7,0.0,11,0,0
10,1,28,12.5,6,0,1
17,1,14,0.0,12,0,0
5,5,21,8.0,3,0,0
8,2,2,0.0,7,0,0
14,4,20,0.0,30,0,1
14,3,27,0.0,5,1,1
17,1,35,10.5,5,0,0
15,2,7,0.0,7,0,0
14,4,21,0.0,6,1,0
14,2,17,8.0,5,0,1
14,3,17,0.0,4,1,0
8,1,28,11.5,6,0,0
17,2,19,0.0,8,0,0
14,1,26,8.5,9,0,0
10,1,5,0.0,2,0,0
10,3,22,8.0,2,1,0
17,1,17,0.0,3,0,0
17,2,10,8.0,6,0,0
10,4,26,0.0,0,0,1
15,4,28,8.0,6,1,1
14,2,7,12.0,6,0,0
17,2,35,11.0,7,0,1
17,1,62,11.0,0,0,0
21,2,18,8.0,9,0,0
14,2,14,11.5,4,0,1
8,3,23,8.0,12,1,0
5,1,66,8.0,0,0,0
5,1,7,11.0,9,0,1
14,4,42,0.0,14,0,0
5,2,6,0.0,3,0,0
17,1,7,0.0,5,0,0
8,5,20,0.0,6,1,1
15,4,21,0.0,3,1,0
21,1,21,8.0,3,0,0
8,2,7,12.5,8,0,1
5,1,65,8.5,4,1,1
14,2,7,16.0,11,0,1
5,3,37,8.0,5,0,0
8,2,1,0.0,5,0,0
5,4,41,0.0,8,0,0
14,2,49,12.0,0,0,0
21,2,51,8.0,5,1,0
10,3,16,8.0,3,0,0
10,1,63,13.5,0,0,1
1,3,23,8.0,10,0,0
10,3,21,8.0,13,0,0
14,5,41,0.0,5,1,1
5,3,35,0.0,4,0,0
14,1,21,10.0,9,0,0
10,1,21,8.0,5,0,1
8,1,63,10.0,0,0,0
21,4,42,8.0,10,0,0
14,2,42,11.0,0,0,0
5,4,5,8.0,6,0,0
5,2,70,12.0,0,0,0
17,1,14,8.0,7,0,0
10,1,18,8.0,11,0,1
8,2,53,8.0,0,0,0
8,1,4,12.0,8,0,0
21,4,25,0.0,0,0,0
5,3,17,0.0,10,0,0
8,1,8,11.0,11,0,0
17,2,14,9.5,6,0,0
14,2,98,12.5,0,1,1
8,1,14,0.0,11,0,0
17,2,7,11.5,8,0,1
14,1,7,8.0,10,0,0
14,4,11,0.0,35,0,0
8,2,84,11.0,0,0,0
15,1,26,10.0,3,0,1
8,3,75,8.0,0,1,1
14,2,41,8.0,3,0,1
8,3,6,8.0,7,0,0
10,2,10,0.0,7,1,1
21,1,17,13.0,11,0,0
14,4,2,8.0,4,0,0
5,3,25,0.0,7,0,1
8,5,34,0.0,7,0,1
12,2,55,8.0,45,1,1
17,4,28,0.0,6,0,0
14,1,70,12.0,0,0,0
17,2,8,0.0,2,1,0
8,1,7,8.0,12,0,1
15,3,13,8.0,5,0,0
21,4,35,8.0,7,0,0
8,3,21,8.0,4,0,0
10,3,22,8.0,5,1,1
14,2,22,8.0,10,0,0
14,4,7,0.0,17,0,0
5,4,28,0.0,3,1,0
10,1,7,12.5,3,1,0
5,2,35,0.0,3,0,0
14,1,77,11.0,0,0,0
10,2,49,10.5,0,0,0
10,4,20,8.0,7,0,0
8,1,14,8.0,3,0,1
5,1,7,11.0,8,0,0
8,5,21,0.0,5,0,1
14,1,90,10.0,0,0,0
10,1,7,8.0,12,0,0
14,2,8,8.5,13,1,0
21,3,5,8.0,11,0,0
19,3,21,8.0,4,0,0
17,3,17,8.0,4,0,0
15,5,7,0.0,9,0,0
21,3,19,8.0,8,0,0
8,4,56,8.0,5,0,1
8,2,9,8.0,6,0,0
17,3,5,8.0,4,0,0
5,2,21,8.0,10,0,0
17,4,21,8.0,4,0,0
8,4,33,8.0,11,0,0
5,4,44,8.0,8,0,0
5,4,21,0.0,6,1,0
21,1,15,8.0,7,0,0
17,1,7,10.5,6,0,0
8,5,29,0.0,6,1,0
14,1,13,8.0,5,0,0
17,2,7,0.0,13,0,0
14,2,34,8.5,6,0,0
8,5,8,0.0,4,0,0
15,1,28,8.0,8,0,1
14,2,42,11.0,2,1,0
15,3,8,0.0,5,0,0
21,1,6,8.0,8,0,1
19,4,14,0.0,6,0,0
21,2,24,8.0,4,0,1
14,2,36,8.0,5,0,0
10,3,6,8.0,18,0,0
8,4,62,8.0,4,1,0
8,1,19,14.5,6,0,1
14,2,15,8.0,9,0,1
8,1,21,13.0,18,0,0
17,4,21,0.0,14,0,1
17,2,10,0.0,4,1,0
21,5,49,0.0,5,0,0
15,1,20,10.0,6,0,0
8,2,8,0.0,4,0,0
8,2,14,12.5,8,0,0
17,5,43,0.0,3,0,0
5,1,26,8.0,7,0,0
17,3,1,8.0,5,0,0
17,2,7,8.5,6,0,0
17,3,26,0.0,8,0,0
21,2,1,8.0,10,0,0
14,4,27,0.0,0,0,0
10,2,19,8.0,4,0,0
19,4,49,8.0,3,1,0
17,3,60,8.0,0,0,0
10,1,7,0.0,4,0,0
10,1,7,12.0,4,0,0
10,1,7,13.5,13,0,0
14,1,28,8.0,10,1,1
15,4,24,0.0,13,1,0
10,5,55,0.0,8,0,0
19,1,5,12.0,5,0,0
8,3,3,0.0,28,0,1
8,3,33,8.0,5,0,0
10,4,7,0.0,2,0,0
14,1,21,0.0,11,0,0
8,4,21,0.0,10,1,1
15,2,25,16.0,13,0,0
17,3,7,0.0,12,0,0
14,3,4,8.0,8,0,1
17,3,24,8.0,14,0,0
10,1,21,13.5,7,0,0
5,2,12,14.5,19,1,1
19,5,7,0.0,4,0,1
14,4,4,0.0,16,0,1
10,2,6,11.5,11,0,0
17,4,30,8.0,4,1,0
17,2,27,8.5,9,0,0
14,5,20,0.0,27,0,0
17,1,34,8.0,16,1,0
5,1,5,10.5,0,1,0
10,3,5,0.0,13,0,0
5,3,14,0.0,3,0,0
17,1,7,22.0,17,0,1
21,2,5,8.0,5,0,0
5,3,20,0.0,15,0,0
21,3,17,0.0,7,1,1
8,1,2,11.0,14,0,0
14,1,13,11.0,5,0,0
5,3,13,0.0,15,0,0
21,2,21,0.0,10,0,0
10,3,7,0.0,5,0,0
14,2,11,8.0,9,0,0
15,4,21,8.0,8,0,0
15,4,6,8.0,6,0,0
8,3,23,8.0,0,0,0
14,4,27,0.0,4,1,0
5,1,6,0.0,6,0,1
10,1,7,9.5,13,0,0
14,1,21,8.0,4,1,1
8,3,34,0.0,4,0,1
21,2,24,8.0,6,0,0
5,3,24,0.0,7,0,0
8,1,5,8.0,12,0,0
15,1,7,8.0,5,0,0
19,3,65,8.0,0,0,0
15,4,28,0.0,7,0,0
5,3,12,8.0,11,0,0
10,4,7,0.0,12,0,0
5,3,14,0.0,7,0,0
10,5,5,8.0,11,0,0
21,2,13,0.0,6,0,0
8,4,14,0.0,3,0,0
14,3,31,8.0,9,1,0
17,3,12,8.0,2,1,0
8,2,28,8.0,7,1,0
8,3,18,0.0,2,1,0
21,1,7,16.0,4,0,0
17,2,16,8.0,3,1,1
14,2,12,10.5,6,0,0
19,4,14,8.0,23,0,0
5,2,14,10.5,2,0,0
8,2,21,12.0,5,0,0
19,2,6,0.0,7,0,0
14,2,1,8.5,15,0,0
15,2,49,8.0,4,1,1
14,1,7,16.5,8,0,0
10,2,7,16.0,17,0,0
10,4,9,0.0,4,0,0
21,3,9,8.0,16,0,0
21,1,20,10.5,5,0,0
14,4,21,0.0,4,0,0
14,4,27,8.0,0,0,0
21,4,52,8.0,6,0,0
10,5,49,0.0,12,0,0
8,4,7,8.0,16,0,0
21,3,51,8.0,6,0,1
5,1,7,13.5,8,0,1
10,4,7,8.0,6,0,1
5,4,32,0.0,4,0,0
19,5,14,8.0,8,0,0
15,4,22,0.0,0,0,0
5,2,8,0.0,4,0,0
19,4,35,8.0,6,0,0
14,4,23,0.0,8,1,0
21,4,6,8.0,12,0,0
8,3,23,8.0,10,0,0
14,2,9,0.0,4,1,0
5,1,7,8.0,8,0,0
14,1,35,8.0,6,0,0
19,1,14,0.0,13,0,0
5,4,7,8.0,18,0,0
17,2,22,8.0,9,0,0
10,2,6,11.5,7,0,0
19,3,17,8.0,6,0,0
8,2,7,8.0,5,0,0
10,4,33,8.0,10,0,1
5,1,5,11.0,6,0,1
15,3,6,0.0,4,0,0
14,3,1,8.0,9,0,0
17,1,9,8.0,6,0,0
5,3,20,0.0,7,1,0
17,5,17,8.0,9,1,1
15,2,9,9.5,3,0,0
5,1,77,11.0,9,1,0
8,1,3,0.0,0,0,1
5,4,49,8.0,4,0,0
8,1,39,8.5,0,0,0
8,1,21,8.0,6,0,0
21,2,9,0.0,8,0,0
10,3,6,0.0,5,0,0
21,4,7,8.0,13,0,1
14,1,7,27.5,15,0,0
17,1,12,11.5,8,1,1
10,4,13,0.0,15,0,0
14,2,19,8.0,7,0,1
14,4,21,8.0,3,0,1
10,4,42,8.0,6,0,0
15,4,34,0.0,4,0,0
14,2,24,8.0,4,0,1
15,3,25,8.0,3,0,1
14,1,5,8.0,17,0,0
5,1,9,12.0,9,0,0
8,1,21,10.0,4,0,0
10,2,11,8.0,7,1,0
10,1,14,8.0,30,0,0
19,3,21,8.0,4,0,0
17,3,35,0.0,5,1,0
8,3,6,8.0,10,0,0
15,2,9,17.5,8,0,1
15,2,47,8.0,0,0,0
21,2,4,8.0,5,0,0
15,4,34,8.0,3,0,0
14,2,7,11.5,14,0,0
19,2,8,8.0,4,0,0
14,2,8,8.0,6,0,0
14,1,7,8.0,4,1,0
14,3,68,8.0,0,0,0
8,2,27,0.0,5,1,0
14,1,21,0.0,4,1,0
17,1,4,0.0,5,1,1
15,5,6,8.0,10,0,0
19,3,6,8.0,6,0,0
10,3,19,0.0,3,1,0
5,1,1,0.0,4,0,0
17,1,7,8.0,9,0,0
14,5,9,8.0,10,0,0
14,1,32,11.0,4,0,0
10,3,34,0.0,3,0,0
10,1,77,11.5,0,1,0
14,1,35,8.0,7,0,0
14,2,14,0.0,0,0,0
14,3,7,0.0,21,0,1
17,4,19,8.0,4,0,0
21,2,7,11.0,5,0,1
17,3,62,8.0,0,0,0
17,3,37,8.0,4,1,0
5,1,35,8.0,17,0,0
17,1,11,11.0,8,0,0
8,2,12,12.0,6,0,0
5,3,1,8.0,5,0,0
19,3,17,8.0,7,0,1
19,3,35,0.0,3,0,0
10,1,20,14.0,14,0,0
21,4,28,8.0,6,0,0
15,4,5,0.0,8,0,0
15,1,4,0.0,3,1,0
5,1,56,8.0,0,0,0
14,1,7,8.0,9,0,1
10,3,21,0.0,5,1,0
10,3,21,8.0,5,1,1
19,1,8,0.0,27,0,0
21,4,7,8.0,12,0,0
17,4,35,0.0,6,0,0
5,2,7,11.0,13,0,1
8,1,21,10.5,6,0,0
10,4,21,0.0,5,0,0
19,1,35,8.0,5,0,0
14,3,28,8.0,5,0,0
5,4,49,8.0,3,0,0
15,5,39,0.0,12,0,0
14,3,9,8.0,5,0,0
8,1,7,14.5,8,0,1
8,3,6,0.0,6,0,0
8,1,21,8.0,7,0,1
17,1,69,10.5,0,0,0
17,1,70,11.5,0,0,0
15,3,10,0.0,8,0,0
15,4,28,0.0,17,1,0
14,3,26,8.0,3,0,0
12,3,63,8.0,82,1,1
17,4,24,0.0,4,1,0
17,4,42,0.0,7,0,1
5,1,14,0.0,7,0,0
8,1,21,8.0,3,1,0
15,2,5,0.0,15,0,0
10,2,98,10.5,0,1,0
21,2,19,8.0,8,0,0
14,1,20,11.5,12,0,0
10,1,8,8.0,4,0,1
10,1,21,12.0,6,0,0
21,2,18,8.0,4,0,0
14,1,21,8.0,3,0,0
17,1,5,8.0,7,0,1
8,4,7,0.0,4,0,1
10,4,1,8.0,7,0,0
8,1,6,0.0,13,0,0
14,4,19,8.0,11,0,0
8,4,55,8.0,14,0,0
14,3,40,8.0,3,1,1
8,1,21,0.0,8,0,1
17,2,73,8.0,5,1,1
5,4,20,8.0,13,1,0
17,4,14,0.0,11,0,0
15,1,6,8.0,5,0,0
8,5,55,0.0,14,1,0
17,1,12,8.5,17,0,0
14,1,13,0.0,3,0,0
14,2,7,10.0,4,0,0
15,2,7,14.0,18,0,0
5,5,29,0.0,5,1,0
10,1,28,10.5,10,0,0
10,1,7,14.0,10,0,0
14,2,15,8.0,11,0,1
21,5,21,0.0,7,0,0
8,3,14,8.0,6,0,0
14,4,6,8.0,8,0,0
5,1,35,8.0,9,0,0
14,3,33,8.0,7,0,0
14,5,35,0.0,17,0,0
15,2,6,0.0,8,0,1
8,1,7,8.0,18,0,0
21,4,28,0.0,0,0,1
14,1,40,11.0,4,1,0
14,1,19,8.5,6,0,1
8,3,7,0.0,10,0,0
8,2,12,0.0,18,1,0
17,2,7,19.0,9,0,0
5,1,14,21.5,14,0,0
19,3,7,8.0,26,0,0
19,3,42,0.0,4,0,0
14,1,14,0.0,8,0,1
19,1,4,11.0,0,1,0
14,2,21,11.5,3,1,1
15,4,8,8.0,12,0,0
21,2,7,11.0,4,0,1
8,1,10,8.0,6,0,0
21,2,23,8.0,3,1,0
21,1,20,15.0,38,0,0
10,4,5,8.0,4,0,0
10,2,7,17.0,7,0,0
10,3,35,0.0,15,0,0
14,1,14,14.0,14,0,0
8,4,14,0.0,13,0,0
19,4,49,0.0,4,0,0
5,4,26,0.0,0,0,0
15,2,19,8.0,15,0,0
15,2,69,8.0,6,1,0
17,3,48,8.0,9,0,0
10,4,27,0.0,0,0,1
8,1,19,0.0,15,0,0
17,4,7,8.0,18,0,1
5,4,21,8.0,5,1,1
17,1,5,8.0,6,0,0
8,2,16,8.0,11,0,0
14,5,13,8.0,4,0,1
17,4,3,0.0,11,0,0
14,4,51,0.0,6,1,1
19,2,7,8.5,7,0,0
19,2,19,8.0,9,0,0
14,2,31,8.0,3,1,0
21,2,11,0.0,0,0,0
15,3,5,8.0,13,0,0
14,3,31,0.0,6,0,0
8,2,21,11.5,6,0,0
17,1,2,0.0,0,0,0
8,4,21,0.0,3,1,0
5,4,49,0.0,3,1,1
8,1,14,8.0,7,1,1
19,2,7,20.0,18,0,0
15,3,13,8.0,3,0,0
15,2,5,8.0,14,0,0
14,3,21,0.0,10,1,1
5,2,82,10.5,6,1,1
17,1,7,10.5,3,0,0
14,2,11,0.0,3,1,0
19,2,12,8.0,11,1,0
8,3,37,8.0,3,0,0
14,2,12,0.0,9,0,0
10,3,28,8.0,5,0,0
5,3,30,8.0,7,0,0
21,2,21,17.0,12,0,0
21,2,52,8.0,0,0,0
5,5,31,0.0,0,0,0
5,3,18,0.0,4,1,0
17,4,7,0.0,9,0,0
15,1,36,26.0,5,0,1
5,1,12,8.0,13,0,1
5,2,4,8.0,14,0,0
14,1,18,12.5,7,0,0
8,4,24,0.0,2,0,0
15,3,35,0.0,4,0,1
10,4,21,0.0,7,0,0
10,4,12,8.0,9,0,1
21,2,7,12.0,9,0,0
5,3,14,0.0,13,0,0
17,2,77,9.5,0,1,0
8,2,19,0.0,4,0,1
8,4,5,0.0,12,0,1
17,2,49,8.0,6,1,1
14,4,56,8.0,12,1,1
8,5,7,0.0,2,0,0
17,4,20,8.0,9,0,1
10,2,7,10.0,7,0,1
19,3,28,8.0,11,0,0
14,1,14,8.0,9,0,0
14,5,7,0.0,7,0,1
5,3,21,0.0,13,0,0
21,2,2,0.0,7,0,0
14,2,19,8.0,6,0,0
14,3,17,0.0,3,1,1
15,3,7,0.0,6,0,1
8,3,33,8.0,23,0,0
17,2,13,8.5,12,0,0
21,3,8,0.0,10,0,0
14,1,19,16.0,5,0,1
10,4,21,0.0,4,0,1
17,2,11,9.5,10,0,0
14,3,2,8.0,5,0,0
21,1,35,13.0,7,0,1
17,1,8,11.5,6,0,0
17,2,21,0.0,8,0,0
21,4,28,0.0,4,1,0
5,4,22,8.0,5,0,0
17,1,21,12.5,12,0,0
14,2,5,0.0,18,0,0
15,3,7,0.0,5,0,0
14,3,21,0.0,9,1,0
8,5,20,0.0,6,0,0
14,4,7,8.0,4,0,0
15,1,7,0.0,12,0,0
14,3,5,0.0,18,0,0
17,4,29,0.0,5,0,0
14,3,34,8.0,5,1,0
14,1,6,8.0,10,1,0
19,2,14,0.0,6,0,0
19,2,7,12.5,3,0,0
10,2,21,13.5,4,0,0
8,1,14,8.0,8,1,1
15,2,7,10.5,5,0,0
19,3,19,8.0,4,0,0
19,1,14,14.5,17,0,0
15,3,13,0.0,31,0,0
17,1,7,11.0,4,0,1
14,3,28,0.0,3,0,1
10,1,12,10.5,5,0,0
8,1,18,16.5,26,0,0
19,3,6,8.0,7,0,0
21,4,6,0.0,17,0,0
10,2,53,10.5,4,1,0
10,1,6,8.0,12,0,0
14,2,51,8.0,0,0,1
17,1,25,10.0,4,0,1
15,1,4,0.0,1,1,0
5,3,35,0.0,10,0,0
14,2,19,8.0,7,0,0
8,2,6,0.0,12,0,0
8,3,5,8.0,10,0,0
8,1,5,8.5,0,1,0
14,4,7,8.0,15,0,0
17,1,7,0.0,6,0,0
8,1,14,0.0,2,0,0
17,1,63,8.5,0,0,0
8,1,27,8.0,4,0,0
19,1,49,8.5,0,0,0
2,1,18,8.5,41,0,1
14,5,7,0.0,8,0,1
8,1,21,10.0,7,0,0
8,4,26,0.0,4,1,0
8,1,35,8.0,14,0,0
17,1,18,13.5,18,0,0
5,2,6,0.0,13,0,0
8,4,35,8.0,5,1,0
5,1,34,8.0,8,0,0
14,4,4,8.0,4,0,0
17,2,7,17.0,4,0,0
17,1,14,0.0,13,0,1
21,4,14,0.0,20,0,0
5,2,8,8.0,7,0,0
8,1,14,8.0,2,0,0
21,2,1,11.5,10,0,0
14,2,8,0.0,3,1,0
8,2,64,8.5,0,0,0
17,5,14,0.0,5,0,0
5,2,12,0.0,0,0,0
5,4,32,8.0,5,1,0
10,1,19,0.0,5,0,0
19,4,14,0.0,11,0,0
15,2,30,8.0,3,0,0
15,3,16,0.0,6,1,1
15,2,34,0.0,7,0,0
8,2,20,0.0,7,1,0
17,5,2,0.0,5,0,0
8,4,6,0.0,13,0,0
5,4,70,8.0,3,1,1
8,3,33,8.0,7,1,0
5,2,7,11.0,4,0,0
17,2,7,12.0,8,0,1
15,4,3,8.0,12,0,1
15,4,14,0.0,9,0,0
8,1,21,10.5,4,0,0
5,1,22,8.5,6,0,0
14,1,63,8.5,0,0,0
14,4,70,8.0,6,1,1
8,2,12,8.0,0,1,0
15,2,9,8.0,7,0,0
14,2,23,8.0,2,0,0
14,2,35,11.0,6,1,1
8,1,8,8.0,8,0,0
14,1,25,0.0,18,0,0
8,2,6,13.5,22,0,0
10,5,20,0.0,13,0,0
15,4,35,8.0,4,0,1
5,4,5,0.0,6,0,0
15,3,12,8.0,5,0,0
5,2,21,13.5,18,0,0
8,1,12,13.5,9,0,0
1,4,30,8.0,0,0,0
8,2,26,8.0,4,0,0
17,2,9,0.0,6,1,0
14,1,41,8.0,5,1,0
15,3,26,8.0,7,0,1
17,3,23,8.0,5,0,0
17,1,23,13.5,11,0,1
17,1,7,10.0,10,0,1
8,4,5,0.0,13,0,0
8,4,3,0.0,20,0,0
14,2,27,0.0,16,1,0
5,1,7,11.5,9,0,0
5,3,38,8.0,8,1,1
21,4,14,8.0,11,0,0
21,1,2,0.0,0,0,0
17,2,5,0.0,15,0,1
21,1,21,10.5,3,0,1
17,3,9,8.0,12,0,0
15,3,21,0.0,10,0,1
15,3,32,0.0,13,1,1
17,2,11,0.0,0,0,0
17,4,42,0.0,18,0,0
8,1,28,11.0,6,1,0
17,4,49,0.0,4,0,1
19,2,7,8.5,13,0,0
17,2,14,0.0,32,0,0
5,2,7,0.0,4,0,1
21,3,35,8.0,6,0,0
8,5,6,0.0,10,0,0
5,2,33,8.0,13,0,0
14,4,28,8.0,12,1,0
8,5,20,0.0,4,0,0
5,1,7,11.0,7,0,0
5,5,1,8.0,7,1,0
5,2,44,8.0,8,1,0
5,4,28,0.0,0,0,1
19,3,38,8.0,12,0,0
5,1,38,8.0,3,0,0
14,2,6,0.0,8,0,0
19,1,21,11.0,4,0,0
8,1,13,15.5,12,0,0
15,5,48,8.0,0,0,1
15,4,48,8.0,6,0,0
17,3,7,0.0,3,0,0
10,4,75,8.0,0,0,0
8,2,3,8.0,7,0,0
14,1,21,8.0,7,0,1
17,1,4,0.0,0,0,0
10,2,7,10.0,6,0,0
10,4,7,0.0,31,0,0
1,2,7,10.0,6,0,0
15,4,22,8.0,10,0,0
5,1,7,12.0,8,0,0
14,2,18,8.0,7,0,0
21,2,20,0.0,5,0,0
10,2,11,8.0,4,0,0
8,4,42,0.0,5,1,0
10,4,35,8.0,6,0,0
19,3,39,8.0,4,0,0
15,2,63,8.0,7,1,0
5,2,56,8.5,0,0,1
5,4,21,8.0,4,1,0
15,3,33,8.0,14,1,0
21,3,14,0.0,13,0,0
10,1,14,15.0,19,0,0
10,4,6,8.0,4,0,0
14,1,63,8.0,17,1,1
14,3,14,8.0,2,0,0
17,1,28,10.0,5,0,0
14,5,6,0.0,7,0,1
17,2,45,8.0,4,0,0
17,4,5,0.0,6,0,0
10,1,7,10.5,10,0,0
5,4,14,8.0,6,0,0
19,1,7,0.0,13,0,0
15,1,18,8.0,4,0,0
19,3,48,8.0,9,0,0
15,2,21,12.0,5,1,0
14,4,14,8.0,5,0,1
5,2,23,20.5,8,0,1
10,4,28,0.0,5,1,0
10,1,21,8.0,19,0,0
8,2,16,8.0,20,0,1
10,2,7,10.5,8,0,0
10,2,7,14.5,7,0,0
8,1,7,0.0,6,0,0
14,5,7,0.0,2,0,0
5,5,7,0.0,12,0,0
19,5,1,8.0,0,1,0
14,1,49,8.0,0,0,1
21,3,26,8.0,19,0,0
14,3,7,0.0,21,0,0
14,4,21,8.0,7,1,0
21,2,11,0.0,7,1,0
8,2,13,0.0,9,0,0
14,5,21,0.0,3,0,1
14,1,14,10.5,3,0,0
10,3,8,8.0,21,0,1
19,3,73,8.0,0,0,0
14,2,27,0.0,10,0,0
8,1,25,0.0,14,1,1
21,2,7,12.0,8,0,0
21,2,23,8.0,6,1,0
17,4,12,0.0,8,0,0
17,3,28,8.0,4,0,1
15,1,19,0.0,4,0,0
21,2,7,11.0,14,0,0
17,4,42,0.0,6,1,1
21,4,35,0.0,8,1,0
15,4,35,8.0,3,0,1
17,3,9,0.0,18,0,0
8,5,10,0.0,6,0,0
8,1,7,0.0,14,0,0
14,2,10,8.5,0,1,0
21,2,7,13.5,4,0,0
14,1,42,10.0,0,0,0
14,2,14,12.0,4,0,0
14,1,77,10.0,8,1,0
10,1,7,0.0,3,0,0
10,2,22,8.0,16,0,0
14,1,22,9.5,7,1,0
